Timestamp,Milliseconds,X,Y,Z
2019-10-31 09:50:35,5,-0.9624634,1.6029205,10.008957
2019-10-31 09:50:35,12,-0.96606445,1.6735535,9.768341
2019-10-31 09:50:35,22,-0.881073,1.6017151,9.736023
2019-10-31 09:50:35,33,-0.9720459,1.6005249,9.637863
2019-10-31 09:50:35,42,-0.9516907,1.6184845,9.533707
2019-10-31 09:50:35,53,-0.83677673,1.5610199,9.624695
2019-10-31 09:50:35,62,-0.9133911,1.5179291,9.680954
2019-10-31 09:50:35,72,-0.99838257,1.5957336,9.856934
2019-10-31 09:50:35,82,-0.99479675,1.5251007,10.002975
2019-10-31 09:50:35,92,-1.0055695,1.6268616,10.170563
2019-10-31 09:50:35,102,-0.93014526,1.5526428,10.249573
2019-10-31 09:50:35,113,-0.9636688,1.5310974,10.274719
2019-10-31 09:50:35,122,-0.98760986,1.617279,10.208878
2019-10-31 09:50:35,133,-0.90859985,1.5586243,10.187332
2019-10-31 09:50:35,142,-0.90979004,1.5550385,10.126282
2019-10-31 09:50:35,153,-0.93852234,1.593338,10.006561
2019-10-31 09:50:35,162,-0.8882446,1.5502472,9.959885
2019-10-31 09:50:35,172,-0.9397278,1.5239105,10.005371
2019-10-31 09:50:35,183,-0.96606445,1.5574341,10.028107
2019-10-31 09:50:35,192,-0.96606445,1.5741882,10.085571
2019-10-31 09:50:35,203,-0.96606445,1.5885468,10.153809
2019-10-31 09:50:35,212,-0.9744415,1.624466,9.9874115
2019-10-31 09:50:35,222,-0.9229584,1.5753784,9.758759
2019-10-31 09:50:35,233,-0.8918457,1.608902,9.528915
2019-10-31 09:50:35,242,-0.92774963,1.6124878,9.50737
2019-10-31 09:50:35,252,-0.90859985,1.6747437,9.609131
2019-10-31 09:50:35,262,-0.9289551,1.7022705,9.597153
2019-10-31 09:50:35,272,-0.9181824,1.7537537,9.661804
2019-10-31 09:50:35,282,-0.90501404,1.6950989,9.673767
2019-10-31 09:50:35,293,-0.90141296,1.7346039,9.780319
2019-10-31 09:50:35,302,-0.8535309,1.6974945,9.779114
2019-10-31 09:50:35,312,-0.8930359,1.687912,9.753983
2019-10-31 09:50:35,324,-0.89064026,1.7046661,9.7695465
2019-10-31 09:50:35,333,-0.94091797,1.6998901,9.755173
2019-10-31 09:50:35,342,-0.9540863,1.7154388,9.811432
2019-10-31 09:50:35,352,-0.8954315,1.687912,9.995789
2019-10-31 09:50:35,363,-0.82958984,1.6448212,10.073608
2019-10-31 09:50:35,372,-0.8247986,1.6903076,10.086777
2019-10-31 09:50:35,382,-0.88705444,1.7633362,10.166977
2019-10-31 09:50:35,392,-0.9145813,1.7010803,10.151413
2019-10-31 09:50:35,402,-0.8343811,1.6675568,10.131058
2019-10-31 09:50:35,412,-0.7960663,1.7717133,10.071213
2019-10-31 09:50:35,425,-0.75057983,1.7453766,9.917984
2019-10-31 09:50:35,432,-0.6907196,1.6903076,9.815033
2019-10-31 09:50:35,443,-0.67037964,1.7142487,9.731232
2019-10-31 09:50:35,452,-0.65122986,1.687912,9.64624
2019-10-31 09:50:35,462,-0.67277527,1.6962891,9.635468
2019-10-31 09:50:35,473,-0.72784424,1.7130585,9.720459
2019-10-31 09:50:35,482,-0.6751709,1.7226257,9.755173
2019-10-31 09:50:35,493,-0.6751709,1.7094574,9.835388
2019-10-31 09:50:35,502,-0.64404297,1.6986847,9.910797
2019-10-31 09:50:36,512,-0.6188965,1.7082672,9.949112
2019-10-31 09:50:36,523,-0.6380615,1.6938934,10.028107
2019-10-31 09:50:36,533,-0.6212921,1.6891022,10.0269165
2019-10-31 09:50:36,542,-0.57699585,1.7178345,10.083176
2019-10-31 09:50:36,553,-0.65960693,1.7357941,10.065231
2019-10-31 09:50:36,562,-0.6823425,1.7501678,10.011353
2019-10-31 09:50:36,572,-0.6584015,1.6843262,9.892838
2019-10-31 09:50:36,583,-0.61650085,1.6352386,9.843765
2019-10-31 09:50:36,592,-0.588974,1.5909424,9.7743225
2019-10-31 09:50:36,602,-0.5482788,1.5837708,9.747986
2019-10-31 09:50:36,613,-0.52552795,1.5753784,9.795883
2019-10-31 09:50:36,622,-0.4980011,1.6208801,9.819824
2019-10-31 09:50:36,633,-0.509964,1.6448212,9.8246
2019-10-31 09:50:36,642,-0.60214233,1.6448212,9.74321
