Timestamp,Milliseconds,X,Y,Z
2019-10-31 09:51:41,1,0.0786438,-0.1907196,0.3791504
2019-10-31 09:51:41,10,0.07571411,-0.19392395,0.3711548
2019-10-31 09:51:41,21,0.077056885,-0.2335968,0.34346008
2019-10-31 09:51:41,30,0.07759094,-0.28233337,0.30644226
2019-10-31 09:51:41,40,0.0868988,-0.3025818,0.28486633
2019-10-31 09:51:41,50,0.12445068,-0.32202148,0.24838257
2019-10-31 09:51:41,61,0.1572113,-0.28659058,0.24491882
2019-10-31 09:51:41,70,0.18730164,-0.2447815,0.25743103
2019-10-31 09:51:41,81,0.20594788,-0.21948242,0.2824707
2019-10-31 09:51:41,90,0.20568848,-0.21788025,0.3019104
2019-10-31 09:51:41,100,0.1920929,-0.23120117,0.3130951
2019-10-31 09:51:41,110,0.17611694,-0.2487793,0.3322754
2019-10-31 09:51:41,121,0.1723938,-0.25624084,0.34399414
2019-10-31 09:51:41,130,0.16706848,-0.24664307,0.35331726
2019-10-31 09:51:41,140,0.14842224,-0.23892212,0.36608887
2019-10-31 09:51:41,150,0.11647034,-0.24266052,0.37168884
2019-10-31 09:51:41,161,0.07598877,-0.25917053,0.37088013
2019-10-31 09:51:41,170,0.030975342,-0.25624084,0.36450195
2019-10-31 09:51:41,180,0.008605957,-0.23173523,0.35783386
2019-10-31 09:51:41,191,0.017929077,-0.18911743,0.35810852
2019-10-31 09:51:41,200,0.048553467,-0.13639832,0.34825134
2019-10-31 09:51:41,210,0.091430664,-0.09005737,0.3296051
2019-10-31 09:51:41,220,0.13217163,-0.053833008,0.30751038
2019-10-31 09:51:41,231,0.1641388,-0.042648315,0.29151917
2019-10-31 09:51:41,240,0.18118286,-0.06289673,0.2752838
2019-10-31 09:51:41,250,0.15748596,-0.13798523,0.2425232
2019-10-31 09:51:41,260,0.12605286,-0.20429993,0.20043945
2019-10-31 09:51:41,271,0.091171265,-0.2612915,0.1415863
2019-10-31 09:51:41,280,0.06985474,-0.28526306,0.10777283
2019-10-31 09:51:41,290,0.0030212402,-0.37713623,0.01828003
2019-10-31 09:51:41,300,-0.029205322,-0.40324402,-0.01953125
2019-10-31 09:51:41,311,-0.031600952,-0.37820435,-0.046157837
2019-10-31 09:51:41,320,-0.004714966,-0.29777527,-0.061080933
2019-10-31 09:51:41,330,0.016860962,-0.2445221,-0.06373596
2019-10-31 09:51:41,340,0.077316284,-0.02507019,-0.049087524
2019-10-31 09:51:41,351,0.07571411,0.11260986,-0.03364563
2019-10-31 09:51:41,360,0.021392822,0.17466736,-0.028579712
2019-10-31 09:51:41,370,-0.06410217,0.17066956,-0.020065308
2019-10-31 09:51:41,381,-0.1567688,0.13764954,-0.007019043
2019-10-31 09:51:41,390,-0.22628784,0.09902954,0.0015106201
2019-10-31 09:51:41,400,-0.26942444,0.03111267,0.010559082
2019-10-31 09:51:41,410,-0.28567505,-0.049041748,0.01322937
2019-10-31 09:51:41,421,-0.2811432,-0.13798523,0.0052337646
2019-10-31 09:51:41,430,-0.27581787,-0.1867218,0.0017700195
2019-10-31 09:51:41,440,-0.25131226,-0.30444336,-0.016342163
2019-10-31 09:51:41,451,-0.24093628,-0.35343933,-0.030181885
2019-10-31 09:51:41,460,-0.22868347,-0.37368774,-0.03125
2019-10-31 09:51:41,470,-0.20445251,-0.35690308,-0.024856567
2019-10-31 09:51:41,480,-0.18127441,-0.29005432,-0.0072784424
2019-10-31 09:51:41,491,-0.16130066,-0.19604492,0.014022827
2019-10-31 09:51:41,500,-0.15757751,-0.0881958,0.035598755
2019-10-31 09:51:41,510,-0.17727661,0.0058135986,0.05796814
2019-10-31 09:51:41,520,-0.20204163,0.09184265,0.07713318
2019-10-31 09:51:41,530,-0.21749878,0.17253113,0.09791565
2019-10-31 09:51:41,541,-0.2156372,0.2447052,0.13572693
2019-10-31 09:51:41,550,-0.20631409,0.24923706,0.14398193
2019-10-31 09:51:41,560,-0.15571594,0.23698425,0.15756226
2019-10-31 09:51:41,570,-0.039855957,0.24523926,0.16822815
2019-10-31 09:51:41,580,-0.0015106201,0.25375366,0.16662598
2019-10-31 09:51:41,590,0.062408447,0.24577332,0.1485138
2019-10-31 09:51:41,600,0.07173157,0.20050049,0.12774658
2019-10-31 09:51:42,611,0.061065674,0.16320801,0.108566284
2019-10-31 09:51:42,620,0.033111572,0.13337708,0.092315674
2019-10-31 09:51:42,630,-0.013504028,0.09396362,0.07847595
2019-10-31 09:51:42,640,-0.06889343,0.05215454,0.07261658
2019-10-31 09:51:42,651,-0.113357544,0.017807007,0.07740784
2019-10-31 09:51:42,660,-0.12721252,0.0050201416,0.08406067
2019-10-31 09:51:42,670,-0.13946533,-0.024002075,0.12188721
2019-10-31 09:51:42,680,-0.13760376,-0.035995483,0.13893127
2019-10-31 09:51:42,690,-0.101379395,-0.059432983,0.1927185
2019-10-31 09:51:42,700,-0.070755005,-0.040252686,0.21536255
2019-10-31 09:51:42,710,-0.05317688,-0.009887695,0.22654724
2019-10-31 09:51:42,721,-0.056900024,0.0042266846,0.22280884
2019-10-31 09:51:42,730,-0.073410034,0.0140686035,0.20869446
2019-10-31 09:51:42,740,-0.092056274,0.0332489,0.18180847
2019-10-31 09:51:42,750,-0.10005188,0.076919556,0.1375885
2019-10-31 09:51:42,760,-0.08833313,0.1427002,0.09817505
2019-10-31 09:51:42,770,-0.063568115,0.22419739,0.05343628
2019-10-31 09:51:42,781,-0.046783447,0.3067627,0.007369995
2019-10-31 09:51:42,790,-0.044921875,0.35229492,-0.044830322
2019-10-31 09:51:42,800,-0.051849365,0.3264618,-0.09303284
2019-10-31 09:51:42,810,-0.056640625,0.23538208,-0.15216064
2019-10-31 09:51:42,821,-0.00843811,0.056411743,-0.23231506
2019-10-31 09:51:42,830,0.025924683,0.004486084,-0.25042725
2019-10-31 09:51:42,840,0.12605286,-0.061553955,-0.26507568
2019-10-31 09:51:42,850,0.23124695,-0.08924866,-0.26667786
2019-10-31 09:51:42,861,0.3343048,0.0058135986,-0.25682068
2019-10-31 09:51:42,870,0.37080383,0.17280579,-0.20968628
2019-10-31 09:51:42,880,0.3849182,0.41114807,-0.11621094
2019-10-31 09:51:42,891,0.3646698,0.65509033,0.00390625
2019-10-31 09:51:42,900,0.33857727,0.75097656,0.057159424
2019-10-31 09:51:42,910,0.18943787,0.8031769,0.14079285
2019-10-31 09:51:42,920,0.04269409,0.6106262,0.10670471
2019-10-31 09:51:42,931,-0.10697937,0.2612152,0.008163452
2019-10-31 09:51:42,940,-0.18553162,-0.09617615,-0.12792969
2019-10-31 09:51:42,950,-0.13360596,-0.26582336,-0.2384491
2019-10-31 09:51:42,961,0.044555664,-0.21069336,-0.2775879
2019-10-31 09:51:42,970,0.27172852,-0.013626099,-0.22140503
2019-10-31 09:51:42,980,0.48291016,0.23031616,-0.10821533
2019-10-31 09:51:42,990,0.6064911,0.4103546,0.028137207
2019-10-31 09:51:42,1001,0.5939636,0.47080994,0.14930725
2019-10-31 09:51:42,1010,0.46214294,0.42126465,0.27049255
2019-10-31 09:51:42,1020,0.2581482,0.28518677,0.39085388
2019-10-31 09:51:42,1030,0.04296875,0.13471985,0.49472046
2019-10-31 09:51:42,1041,-0.15623474,0.016464233,0.557312
2019-10-31 09:51:42,1050,-0.31176758,-0.07594299,0.5767517
2019-10-31 09:51:42,1060,-0.41403198,-0.12893677,0.5615692
2019-10-31 09:51:42,1071,-0.4619751,-0.10736084,0.5314789
2019-10-31 09:51:42,1080,-0.46676636,-0.06289673,0.5011139
2019-10-31 09:51:42,1090,-0.44892883,-0.03439331,0.46676636
2019-10-31 09:51:42,1101,-0.40577698,-0.0053710938,0.43933105
2019-10-31 09:51:42,1110,-0.3418579,0.044433594,0.41856384
2019-10-31 09:51:42,1120,-0.26383972,0.088638306,0.4124298
2019-10-31 09:51:42,1131,-0.17861938,0.1269989,0.422287
2019-10-31 09:51:42,1140,-0.08779907,0.15841675,0.430542
2019-10-31 09:51:42,1150,-0.017486572,0.1975708,0.43507385
2019-10-31 09:51:42,1161,0.05734253,0.22659302,0.4196167
2019-10-31 09:51:42,1170,0.07066345,0.22047424,0.40789795
2019-10-31 09:51:42,1180,0.0786438,0.18904114,0.37808228
2019-10-31 09:51:42,1191,0.07359314,0.08277893,0.3293457
2019-10-31 09:51:42,1200,0.07119751,0.039642334,0.31230164
2019-10-31 09:51:42,1210,0.0868988,-0.026672363,0.2742157
2019-10-31 09:51:42,1220,0.09889221,-0.030929565,0.2521057
2019-10-31 09:51:42,1231,0.1058197,-0.03439331,0.23773193
2019-10-31 09:51:42,1240,0.09222412,-0.042648315,0.22787476
2019-10-31 09:51:42,1250,0.06613159,-0.054107666,0.2188263
2019-10-31 09:51:42,1260,0.020065308,-0.077804565,0.18899536
2019-10-31 09:51:42,1270,-0.028411865,-0.11828613,0.13865662
2019-10-31 09:51:42,1280,-0.06703186,-0.20004272,0.07901001
2019-10-31 09:51:42,1290,-0.09579468,-0.30656433,0.0126953125
2019-10-31 09:51:42,1300,-0.110961914,-0.41789246,-0.04296875
2019-10-31 09:51:42,1310,-0.101379395,-0.48339844,-0.0821228
2019-10-31 09:51:42,1321,-0.055038452,-0.46102905,-0.09249878
2019-10-31 09:51:42,1330,0.024856567,-0.36782837,-0.089035034
2019-10-31 09:51:42,1340,0.1212616,-0.21443176,-0.08105469
2019-10-31 09:51:42,1350,0.20088196,-0.023742676,-0.06347656
2019-10-31 09:51:42,1360,0.2427063,0.17520142,-0.03338623
2019-10-31 09:51:42,1371,0.23710632,0.347229,0.014297485
2019-10-31 09:51:42,1380,0.1809082,0.45162964,0.0667572
2019-10-31 09:51:42,1390,0.09996033,0.47853088,0.11842346
2019-10-31 09:51:42,1400,0.034973145,0.4300537,0.16716003
2019-10-31 09:51:42,1411,0.012863159,0.28118896,0.20310974
2019-10-31 09:51:42,1420,0.04083252,0.056152344,0.21376038
2019-10-31 09:51:42,1430,0.09889221,-0.19631958,0.19378662
2019-10-31 09:51:42,1440,0.17585754,-0.46076965,0.15463257
2019-10-31 09:51:42,1450,0.25175476,-0.6852722,0.103500366
2019-10-31 09:51:42,1461,0.34016418,-0.90870667,-0.001953125
2019-10-31 09:51:42,1470,0.3686676,-0.9292145,-0.044036865
2019-10-31 09:51:42,1480,0.4600067,-0.74838257,-0.14123535
2019-10-31 09:51:42,1491,0.5087433,-0.44958496,-0.15802002
2019-10-31 09:51:42,1500,0.52285767,-0.26635742,-0.14816284
2019-10-31 09:51:42,1510,0.4818573,0.23512268,-0.08531189
2019-10-31 09:51:42,1521,0.35881042,0.36161804,-0.08691406
2019-10-31 09:51:42,1530,0.17797852,0.3429718,-0.13272095
2019-10-31 09:51:42,1540,-0.031066895,0.240448,-0.2110138
2019-10-31 09:51:42,1551,-0.22921753,0.05508423,-0.3380432
2019-10-31 09:51:42,1560,-0.40870667,-0.1550293,-0.51594543
2019-10-31 09:51:42,1570,-0.52349854,-0.37580872,-0.7335205
2019-10-31 09:51:42,1580,-0.52775574,-0.5124359,-0.92367554
2019-10-31 09:51:42,1591,-0.44039917,-0.5116272,-1.018219
2019-10-31 09:51:42,1600,-0.30325317,-0.45277405,-1.0230103
2019-10-31 09:51:42,1610,-0.16023254,-0.37208557,-0.9598999
2019-10-31 09:51:43,1620,-0.044387817,-0.28126526,-0.85549927
2019-10-31 09:51:43,1631,0.030181885,-0.2138977,-0.7241974
2019-10-31 09:51:43,1640,0.060546875,-0.18086243,-0.5841217
2019-10-31 09:51:43,1650,0.0549469,-0.18353271,-0.45602417
